Time Stamp,Time Zone,Name,PTID,10 Min Spinning Reserve ($/MWHr),10 Min Non-Synchronous Reserve ($/MWHr),30 Min Operating Reserve ($/MWHr),NYCA Regulation Capacity ($/MWHr),NYCA Regulation Movement ($/MW)
05/29/2019 18:25:00,EDT,LONGIL,61762,0.00,0.00,0.00,12.92,0.21
05/29/2019 18:25:00,EDT,MHK VL,61756,0.00,0.00,0.00,12.92,0.21
05/29/2019 18:25:00,EDT,MILLWD,61759,0.00,0.00,0.00,12.92,0.21
05/29/2019 18:25:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,12.92,0.21
05/29/2019 18:25:00,EDT,NORTH,61755,0.00,0.00,0.00,12.92,0.21
05/29/2019 18:25:00,EDT,WEST,61752,0.00,0.00,0.00,12.92,0.21
05/29/2019 18:30:00,EDT,CAPITL,61757,0.00,0.00,0.00,12.92,0.21
05/29/2019 18:30:00,EDT,CENTRL,61754,0.00,0.00,0.00,12.92,0.21
05/29/2019 18:30:00,EDT,DUNWOD,61760,0.00,0.00,0.00,12.92,0.21
05/29/2019 18:30:00,EDT,GENESE,61753,0.00,0.00,0.00,12.92,0.21
05/29/2019 18:30:00,EDT,HUD VL,61758,0.00,0.00,0.00,12.92,0.21
05/29/2019 18:30:00,EDT,LONGIL,61762,0.00,0.00,0.00,12.92,0.21
05/29/2019 18:30:00,EDT,MHK VL,61756,0.00,0.00,0.00,12.92,0.21
05/29/2019 18:30:00,EDT,MILLWD,61759,0.00,0.00,0.00,12.92,0.21
05/29/2019 18:30:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,12.92,0.21
05/29/2019 18:30:00,EDT,NORTH,61755,0.00,0.00,0.00,12.92,0.21
05/29/2019 18:30:00,EDT,WEST,61752,0.00,0.00,0.00,12.92,0.21
05/29/2019 18:35:00,EDT,CAPITL,61757,0.00,0.00,0.00,14.45,0.11
05/29/2019 18:35:00,EDT,CENTRL,61754,0.00,0.00,0.00,14.45,0.11
05/29/2019 18:35:00,EDT,DUNWOD,61760,0.00,0.00,0.00,14.45,0.11
05/29/2019 18:35:00,EDT,GENESE,61753,0.00,0.00,0.00,14.45,0.11
05/29/2019 18:35:00,EDT,HUD VL,61758,0.00,0.00,0.00,14.45,0.11
05/29/2019 18:35:00,EDT,LONGIL,61762,0.00,0.00,0.00,14.45,0.11
05/29/2019 18:35:00,EDT,MHK VL,61756,0.00,0.00,0.00,14.45,0.11
05/29/2019 18:35:00,EDT,MILLWD,61759,0.00,0.00,0.00,14.45,0.11
05/29/2019 18:35:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,14.45,0.11
05/29/2019 18:35:00,EDT,NORTH,61755,0.00,0.00,0.00,14.45,0.11
05/29/2019 18:35:00,EDT,WEST,61752,0.00,0.00,0.00,14.45,0.11
05/29/2019 18:40:00,EDT,CAPITL,61757,0.00,0.00,0.00,14.47,0.11
05/29/2019 18:40:00,EDT,CENTRL,61754,0.00,0.00,0.00,14.47,0.11
05/29/2019 18:40:00,EDT,DUNWOD,61760,0.00,0.00,0.00,14.47,0.11
05/29/2019 18:40:00,EDT,GENESE,61753,0.00,0.00,0.00,14.47,0.11
05/29/2019 18:40:00,EDT,HUD VL,61758,0.00,0.00,0.00,14.47,0.11
05/29/2019 18:40:00,EDT,LONGIL,61762,0.00,0.00,0.00,14.47,0.11
05/29/2019 18:40:00,EDT,MHK VL,61756,0.00,0.00,0.00,14.47,0.11
05/29/2019 18:40:00,EDT,MILLWD,61759,0.00,0.00,0.00,14.47,0.11
05/29/2019 18:40:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,14.47,0.11
05/29/2019 18:40:00,EDT,NORTH,61755,0.00,0.00,0.00,14.47,0.11
05/29/2019 18:40:00,EDT,WEST,61752,0.00,0.00,0.00,14.47,0.11
05/29/2019 18:45:00,EDT,CAPITL,61757,0.00,0.00,0.00,14.46,0.11
05/29/2019 18:45:00,EDT,CENTRL,61754,0.00,0.00,0.00,14.46,0.11
05/29/2019 18:45:00,EDT,DUNWOD,61760,0.00,0.00,0.00,14.46,0.11
05/29/2019 18:45:00,EDT,GENESE,61753,0.00,0.00,0.00,14.46,0.11
05/29/2019 18:45:00,EDT,HUD VL,61758,0.00,0.00,0.00,14.46,0.11
05/29/2019 18:45:00,EDT,LONGIL,61762,0.00,0.00,0.00,14.46,0.11
05/29/2019 18:45:00,EDT,MHK VL,61756,0.00,0.00,0.00,14.46,0.11
05/29/2019 18:45:00,EDT,MILLWD,61759,0.00,0.00,0.00,14.46,0.11
05/29/2019 18:45:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,14.46,0.11
05/29/2019 18:45:00,EDT,NORTH,61755,0.00,0.00,0.00,14.46,0.11
05/29/2019 18:45:00,EDT,WEST,61752,0.00,0.00,0.00,14.46,0.11
05/29/2019 18:50:00,EDT,CAPITL,61757,0.00,0.00,0.00,13.09,0.21
05/29/2019 18:50:00,EDT,CENTRL,61754,0.00,0.00,0.00,13.09,0.21
05/29/2019 18:50:00,EDT,DUNWOD,61760,0.00,0.00,0.00,13.09,0.21
05/29/2019 18:50:00,EDT,GENESE,61753,0.00,0.00,0.00,13.09,0.21
05/29/2019 18:50:00,EDT,HUD VL,61758,0.00,0.00,0.00,13.09,0.21
05/29/2019 18:50:00,EDT,LONGIL,61762,0.00,0.00,0.00,13.09,0.21
05/29/2019 18:50:00,EDT,MHK VL,61756,0.00,0.00,0.00,13.09,0.21
05/29/2019 18:50:00,EDT,MILLWD,61759,0.00,0.00,0.00,13.09,0.21
05/29/2019 18:50:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,13.09,0.21
05/29/2019 18:50:00,EDT,NORTH,61755,0.00,0.00,0.00,13.09,0.21
05/29/2019 18:50:00,EDT,WEST,61752,0.00,0.00,0.00,13.09,0.21
05/29/2019 18:55:00,EDT,CAPITL,61757,0.00,0.00,0.00,13.12,0.21
05/29/2019 18:55:00,EDT,CENTRL,61754,0.00,0.00,0.00,13.12,0.21
05/29/2019 18:55:00,EDT,DUNWOD,61760,0.00,0.00,0.00,13.12,0.21
05/29/2019 18:55:00,EDT,GENESE,61753,0.00,0.00,0.00,13.12,0.21
05/29/2019 18:55:00,EDT,HUD VL,61758,0.00,0.00,0.00,13.12,0.21
05/29/2019 18:55:00,EDT,LONGIL,61762,0.00,0.00,0.00,13.12,0.21
05/29/2019 18:55:00,EDT,MHK VL,61756,0.00,0.00,0.00,13.12,0.21
05/29/2019 18:55:00,EDT,MILLWD,61759,0.00,0.00,0.00,13.12,0.21
05/29/2019 18:55:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,13.12,0.21
05/29/2019 18:55:00,EDT,NORTH,61755,0.00,0.00,0.00,13.12,0.21
05/29/2019 18:55:00,EDT,WEST,61752,0.00,0.00,0.00,13.12,0.21
05/29/2019 19:00:00,EDT,CAPITL,61757,0.00,0.00,0.00,6.65,0.21
05/29/2019 19:00:00,EDT,CENTRL,61754,0.00,0.00,0.00,6.65,0.21
05/29/2019 19:00:00,EDT,DUNWOD,61760,0.00,0.00,0.00,6.65,0.21
05/29/2019 19:00:00,EDT,GENESE,61753,0.00,0.00,0.00,6.65,0.21
05/29/2019 19:00:00,EDT,HUD VL,61758,0.00,0.00,0.00,6.65,0.21
05/29/2019 19:00:00,EDT,LONGIL,61762,0.00,0.00,0.00,6.65,0.21
05/29/2019 19:00:00,EDT,MHK VL,61756,0.00,0.00,0.00,6.65,0.21
05/29/2019 19:00:00,EDT,MILLWD,61759,0.00,0.00,0.00,6.65,0.21
05/29/2019 19:00:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,6.65,0.21
05/29/2019 19:00:00,EDT,NORTH,61755,0.00,0.00,0.00,6.65,0.21
05/29/2019 19:00:00,EDT,WEST,61752,0.00,0.00,0.00,6.65,0.21
05/29/2019 19:05:00,EDT,CAPITL,61757,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:05:00,EDT,CENTRL,61754,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:05:00,EDT,DUNWOD,61760,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:05:00,EDT,GENESE,61753,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:05:00,EDT,HUD VL,61758,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:05:00,EDT,LONGIL,61762,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:05:00,EDT,MHK VL,61756,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:05:00,EDT,MILLWD,61759,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:05:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:05:00,EDT,NORTH,61755,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:05:00,EDT,WEST,61752,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:10:00,EDT,CAPITL,61757,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:10:00,EDT,CENTRL,61754,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:10:00,EDT,DUNWOD,61760,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:10:00,EDT,GENESE,61753,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:10:00,EDT,HUD VL,61758,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:10:00,EDT,LONGIL,61762,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:10:00,EDT,MHK VL,61756,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:10:00,EDT,MILLWD,61759,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:10:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:10:00,EDT,NORTH,61755,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:10:00,EDT,WEST,61752,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:15:00,EDT,CAPITL,61757,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:15:00,EDT,CENTRL,61754,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:15:00,EDT,DUNWOD,61760,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:15:00,EDT,GENESE,61753,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:15:00,EDT,HUD VL,61758,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:15:00,EDT,LONGIL,61762,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:15:00,EDT,MHK VL,61756,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:15:00,EDT,MILLWD,61759,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:15:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:15:00,EDT,NORTH,61755,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:15:00,EDT,WEST,61752,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:20:00,EDT,CAPITL,61757,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:20:00,EDT,CENTRL,61754,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:20:00,EDT,DUNWOD,61760,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:20:00,EDT,GENESE,61753,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:20:00,EDT,HUD VL,61758,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:20:00,EDT,LONGIL,61762,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:20:00,EDT,MHK VL,61756,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:20:00,EDT,MILLWD,61759,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:20:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:20:00,EDT,NORTH,61755,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:20:00,EDT,WEST,61752,0.00,0.00,0.00,5.00,0.30
05/29/2019 19:25:00,EDT,CAPITL,61757,0.00,0.00,0.00,7.95,0.11
05/29/2019 19:25:00,EDT,CENTRL,61754,0.00,0.00,0.00,7.95,0.11
05/29/2019 19:25:00,EDT,DUNWOD,61760,0.00,0.00,0.00,7.95,0.11
05/29/2019 19:25:00,EDT,GENESE,61753,0.00,0.00,0.00,7.95,0.11
05/29/2019 19:25:00,EDT,HUD VL,61758,0.00,0.00,0.00,7.95,0.11
05/29/2019 19:25:00,EDT,LONGIL,61762,0.00,0.00,0.00,7.95,0.11
05/29/2019 19:25:00,EDT,MHK VL,61756,0.00,0.00,0.00,7.95,0.11
05/29/2019 19:25:00,EDT,MILLWD,61759,0.00,0.00,0.00,7.95,0.11
05/29/2019 19:25:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,7.95,0.11
05/29/2019 19:25:00,EDT,NORTH,61755,0.00,0.00,0.00,7.95,0.11
05/29/2019 19:25:00,EDT,WEST,61752,0.00,0.00,0.00,7.95,0.11
05/29/2019 19:30:00,EDT,CAPITL,61757,0.00,0.00,0.00,12.91,0.21
05/29/2019 19:30:00,EDT,CENTRL,61754,0.00,0.00,0.00,12.91,0.21
05/29/2019 19:30:00,EDT,DUNWOD,61760,0.00,0.00,0.00,12.91,0.21
05/29/2019 19:30:00,EDT,GENESE,61753,0.00,0.00,0.00,12.91,0.21
05/29/2019 19:30:00,EDT,HUD VL,61758,0.00,0.00,0.00,12.91,0.21
05/29/2019 19:30:00,EDT,LONGIL,61762,0.00,0.00,0.00,12.91,0.21
05/29/2019 19:30:00,EDT,MHK VL,61756,0.00,0.00,0.00,12.91,0.21
05/29/2019 19:30:00,EDT,MILLWD,61759,0.00,0.00,0.00,12.91,0.21
05/29/2019 19:30:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,12.91,0.21
05/29/2019 19:30:00,EDT,NORTH,61755,0.00,0.00,0.00,12.91,0.21
05/29/2019 19:30:00,EDT,WEST,61752,0.00,0.00,0.00,12.91,0.21
05/29/2019 19:35:00,EDT,CAPITL,61757,0.00,0.00,0.00,13.08,0.21
05/29/2019 19:35:00,EDT,CENTRL,61754,0.00,0.00,0.00,13.08,0.21
05/29/2019 19:35:00,EDT,DUNWOD,61760,0.00,0.00,0.00,13.08,0.21
05/29/2019 19:35:00,EDT,GENESE,61753,0.00,0.00,0.00,13.08,0.21
05/29/2019 19:35:00,EDT,HUD VL,61758,0.00,0.00,0.00,13.08,0.21
05/29/2019 19:35:00,EDT,LONGIL,61762,0.00,0.00,0.00,13.08,0.21
05/29/2019 19:35:00,EDT,MHK VL,61756,0.00,0.00,0.00,13.08,0.21
05/29/2019 19:35:00,EDT,MILLWD,61759,0.00,0.00,0.00,13.08,0.21
05/29/2019 19:35:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,13.08,0.21
05/29/2019 19:35:00,EDT,NORTH,61755,0.00,0.00,0.00,13.08,0.21
05/29/2019 19:35:00,EDT,WEST,61752,0.00,0.00,0.00,13.08,0.21
05/29/2019 19:40:00,EDT,CAPITL,61757,0.00,0.00,0.00,13.16,0.21
05/29/2019 19:40:00,EDT,CENTRL,61754,0.00,0.00,0.00,13.16,0.21
05/29/2019 19:40:00,EDT,DUNWOD,61760,0.00,0.00,0.00,13.16,0.21
05/29/2019 19:40:00,EDT,GENESE,61753,0.00,0.00,0.00,13.16,0.21
05/29/2019 19:40:00,EDT,HUD VL,61758,0.00,0.00,0.00,13.16,0.21
05/29/2019 19:40:00,EDT,LONGIL,61762,0.00,0.00,0.00,13.16,0.21
05/29/2019 19:40:00,EDT,MHK VL,61756,0.00,0.00,0.00,13.16,0.21
05/29/2019 19:40:00,EDT,MILLWD,61759,0.00,0.00,0.00,13.16,0.21
05/29/2019 19:40:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,13.16,0.21
05/29/2019 19:40:00,EDT,NORTH,61755,0.00,0.00,0.00,13.16,0.21
05/29/2019 19:40:00,EDT,WEST,61752,0.00,0.00,0.00,13.16,0.21
05/29/2019 19:45:00,EDT,CAPITL,61757,0.00,0.00,0.00,12.96,0.21
05/29/2019 19:45:00,EDT,CENTRL,61754,0.00,0.00,0.00,12.96,0.21
05/29/2019 19:45:00,EDT,DUNWOD,61760,0.00,0.00,0.00,12.96,0.21
05/29/2019 19:45:00,EDT,GENESE,61753,0.00,0.00,0.00,12.96,0.21
05/29/2019 19:45:00,EDT,HUD VL,61758,0.00,0.00,0.00,12.96,0.21
05/29/2019 19:45:00,EDT,LONGIL,61762,0.00,0.00,0.00,12.96,0.21
05/29/2019 19:45:00,EDT,MHK VL,61756,0.00,0.00,0.00,12.96,0.21
05/29/2019 19:45:00,EDT,MILLWD,61759,0.00,0.00,0.00,12.96,0.21
05/29/2019 19:45:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,12.96,0.21
05/29/2019 19:45:00,EDT,NORTH,61755,0.00,0.00,0.00,12.96,0.21
05/29/2019 19:45:00,EDT,WEST,61752,0.00,0.00,0.00,12.96,0.21
05/29/2019 19:50:00,EDT,CAPITL,61757,0.00,0.00,0.00,13.43,0.21
05/29/2019 19:50:00,EDT,CENTRL,61754,0.00,0.00,0.00,13.43,0.21
05/29/2019 19:50:00,EDT,DUNWOD,61760,0.00,0.00,0.00,13.43,0.21
05/29/2019 19:50:00,EDT,GENESE,61753,0.00,0.00,0.00,13.43,0.21
05/29/2019 19:50:00,EDT,HUD VL,61758,0.00,0.00,0.00,13.43,0.21
05/29/2019 19:50:00,EDT,LONGIL,61762,0.00,0.00,0.00,13.43,0.21
05/29/2019 19:50:00,EDT,MHK VL,61756,0.00,0.00,0.00,13.43,0.21
05/29/2019 19:50:00,EDT,MILLWD,61759,0.00,0.00,0.00,13.43,0.21
05/29/2019 19:50:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,13.43,0.21
05/29/2019 19:50:00,EDT,NORTH,61755,0.00,0.00,0.00,13.43,0.21
05/29/2019 19:50:00,EDT,WEST,61752,0.00,0.00,0.00,13.43,0.21
05/29/2019 19:55:00,EDT,CAPITL,61757,0.00,0.00,0.00,13.20,0.21
05/29/2019 19:55:00,EDT,CENTRL,61754,0.00,0.00,0.00,13.20,0.21
05/29/2019 19:55:00,EDT,DUNWOD,61760,0.00,0.00,0.00,13.20,0.21
05/29/2019 19:55:00,EDT,GENESE,61753,0.00,0.00,0.00,13.20,0.21
05/29/2019 19:55:00,EDT,HUD VL,61758,0.00,0.00,0.00,13.20,0.21
05/29/2019 19:55:00,EDT,LONGIL,61762,0.00,0.00,0.00,13.20,0.21
05/29/2019 19:55:00,EDT,MHK VL,61756,0.00,0.00,0.00,13.20,0.21
05/29/2019 19:55:00,EDT,MILLWD,61759,0.00,0.00,0.00,13.20,0.21
05/29/2019 19:55:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,13.20,0.21
05/29/2019 19:55:00,EDT,NORTH,61755,0.00,0.00,0.00,13.20,0.21
05/29/2019 19:55:00,EDT,WEST,61752,0.00,0.00,0.00,13.20,0.21
05/29/2019 20:00:00,EDT,CAPITL,61757,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:00:00,EDT,CENTRL,61754,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:00:00,EDT,DUNWOD,61760,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:00:00,EDT,GENESE,61753,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:00:00,EDT,HUD VL,61758,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:00:00,EDT,LONGIL,61762,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:00:00,EDT,MHK VL,61756,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:00:00,EDT,MILLWD,61759,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:00:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:00:00,EDT,NORTH,61755,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:00:00,EDT,WEST,61752,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:05:00,EDT,CAPITL,61757,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:05:00,EDT,CENTRL,61754,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:05:00,EDT,DUNWOD,61760,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:05:00,EDT,GENESE,61753,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:05:00,EDT,HUD VL,61758,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:05:00,EDT,LONGIL,61762,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:05:00,EDT,MHK VL,61756,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:05:00,EDT,MILLWD,61759,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:05:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:05:00,EDT,NORTH,61755,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:05:00,EDT,WEST,61752,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:10:00,EDT,CAPITL,61757,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:10:00,EDT,CENTRL,61754,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:10:00,EDT,DUNWOD,61760,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:10:00,EDT,GENESE,61753,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:10:00,EDT,HUD VL,61758,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:10:00,EDT,LONGIL,61762,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:10:00,EDT,MHK VL,61756,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:10:00,EDT,MILLWD,61759,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:10:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:10:00,EDT,NORTH,61755,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:10:00,EDT,WEST,61752,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:15:00,EDT,CAPITL,61757,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:15:00,EDT,CENTRL,61754,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:15:00,EDT,DUNWOD,61760,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:15:00,EDT,GENESE,61753,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:15:00,EDT,HUD VL,61758,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:15:00,EDT,LONGIL,61762,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:15:00,EDT,MHK VL,61756,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:15:00,EDT,MILLWD,61759,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:15:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:15:00,EDT,NORTH,61755,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:15:00,EDT,WEST,61752,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:20:00,EDT,CAPITL,61757,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:20:00,EDT,CENTRL,61754,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:20:00,EDT,DUNWOD,61760,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:20:00,EDT,GENESE,61753,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:20:00,EDT,HUD VL,61758,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:20:00,EDT,LONGIL,61762,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:20:00,EDT,MHK VL,61756,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:20:00,EDT,MILLWD,61759,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:20:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:20:00,EDT,NORTH,61755,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:20:00,EDT,WEST,61752,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:25:00,EDT,CAPITL,61757,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:25:00,EDT,CENTRL,61754,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:25:00,EDT,DUNWOD,61760,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:25:00,EDT,GENESE,61753,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:25:00,EDT,HUD VL,61758,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:25:00,EDT,LONGIL,61762,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:25:00,EDT,MHK VL,61756,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:25:00,EDT,MILLWD,61759,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:25:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:25:00,EDT,NORTH,61755,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:25:00,EDT,WEST,61752,0.00,0.00,0.00,5.00,0.30
05/29/2019 20:30:00,EDT,CAPITL,61757,0.00,0.00,0.00,8.51,0.01
05/29/2019 20:30:00,EDT,CENTRL,61754,0.00,0.00,0.00,8.51,0.01
05/29/2019 20:30:00,EDT,DUNWOD,61760,0.00,0.00,0.00,8.51,0.01
05/29/2019 20:30:00,EDT,GENESE,61753,0.00,0.00,0.00,8.51,0.01
05/29/2019 20:30:00,EDT,HUD VL,61758,0.00,0.00,0.00,8.51,0.01
05/29/2019 20:30:00,EDT,LONGIL,61762,0.00,0.00,0.00,8.51,0.01
05/29/2019 20:30:00,EDT,MHK VL,61756,0.00,0.00,0.00,8.51,0.01
05/29/2019 20:30:00,EDT,MILLWD,61759,0.00,0.00,0.00,8.51,0.01
05/29/2019 20:30:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,8.51,0.01
05/29/2019 20:30:00,EDT,NORTH,61755,0.00,0.00,0.00,8.51,0.01
05/29/2019 20:30:00,EDT,WEST,61752,0.00,0.00,0.00,8.51,0.01
05/29/2019 20:35:00,EDT,CAPITL,61757,0.00,0.00,0.00,8.48,0.01
05/29/2019 20:35:00,EDT,CENTRL,61754,0.00,0.00,0.00,8.48,0.01
05/29/2019 20:35:00,EDT,DUNWOD,61760,0.00,0.00,0.00,8.48,0.01
05/29/2019 20:35:00,EDT,GENESE,61753,0.00,0.00,0.00,8.48,0.01
05/29/2019 20:35:00,EDT,HUD VL,61758,0.00,0.00,0.00,8.48,0.01
05/29/2019 20:35:00,EDT,LONGIL,61762,0.00,0.00,0.00,8.48,0.01
05/29/2019 20:35:00,EDT,MHK VL,61756,0.00,0.00,0.00,8.48,0.01
05/29/2019 20:35:00,EDT,MILLWD,61759,0.00,0.00,0.00,8.48,0.01
05/29/2019 20:35:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,8.48,0.01
05/29/2019 20:35:00,EDT,NORTH,61755,0.00,0.00,0.00,8.48,0.01
05/29/2019 20:35:00,EDT,WEST,61752,0.00,0.00,0.00,8.48,0.01
05/29/2019 20:40:00,EDT,CAPITL,61757,0.00,0.00,0.00,8.46,0.01
05/29/2019 20:40:00,EDT,CENTRL,61754,0.00,0.00,0.00,8.46,0.01
05/29/2019 20:40:00,EDT,DUNWOD,61760,0.00,0.00,0.00,8.46,0.01
05/29/2019 20:40:00,EDT,GENESE,61753,0.00,0.00,0.00,8.46,0.01
05/29/2019 20:40:00,EDT,HUD VL,61758,0.00,0.00,0.00,8.46,0.01
05/29/2019 20:40:00,EDT,LONGIL,61762,0.00,0.00,0.00,8.46,0.01
05/29/2019 20:40:00,EDT,MHK VL,61756,0.00,0.00,0.00,8.46,0.01
05/29/2019 20:40:00,EDT,MILLWD,61759,0.00,0.00,0.00,8.46,0.01
05/29/2019 20:40:00,EDT,N.Y.C.,61761,0.00,0.00,0.00,8.46,0.01
05/29/2019 20:40:00,EDT,NORTH,61755,0.00,0.00,0.00,8.46,0.01
